query_id,item_id
a00077,i19038
a00078,v01546
a00078,s00764
a00078,s00765
a00078,s00275
a00078,s0032
a00078,v01565
a00078,s00186
a00078,s00881
a00078,v00679
a00078,v01550
a00078,i1441
a00078,s15
a00078,s00442
a00078,v01607
a00078,s00932
a00078,i14634
a00078,s00716
a00078,i19446
a00078,i1928
a00078,s0065
a00079,s00413
a00079,v01546
a00079,v03340
a00079,s00652
a00079,v03345
a00079,v01544
a00079,s00689
a00079,s00275
a00079,s00360
a00079,s0032
a00079,v03344
a00079,s0087
a00079,s15
a00079,s00324
a00079,s131
a00079,s00895
a00079,v01266
a00079,s00932
a00079,s57
a00079,s00408
a00080,v01546
a00080,s00413
a00080,v03340
a00080,s131
a00080,i22834
a00080,v01617
a00080,i132
a00080,v01545
a00080,s00283
a00080,v01486
a00080,s0092
a00080,i19929
a00080,i5834
a00080,s00689
a00080,i4829
a00080,i1904
a00080,s00562
a00080,s00275
a00080,i3524
a00080,v01002
a00080,s00561
a00085,i19046
a00085,i2457
a00085,i1911
a00085,i125
a00085,i19041
a00085,i20816
a00085,i2454
a00085,i5945
a00085,i25635
a00085,i1991
a00085,i22843
a00085,i19027
a00085,i24511
a00085,i2550
a00085,i1627
a00085,i21134
a00085,i20810
a00085,i19045
a00085,i24510
a00085,i7033
a00085,i19037
a00085,i19042
a00085,i19029
a00085,i2453
a00085,i2048
a00085,i19147
a00085,i16638
a00085,i16948
a00086,i17723
a00086,i17724
a00086,i2723
a00086,i1142
a00086,i52
a00086,i2939
a00086,i1592
a00086,i6829
a00086,i20420
a00086,i21715
a00086,i4833
a00086,i624
a00086,i23235
a00086,i3521
a00086,i4436
a00086,i1567
a00086,i3236
a00086,i22833
a00086,i16728
a00086,i124
a00086,i642
a00086,i15638
a00086,i21714
a00086,i24639
a00086,i71
a00086,i619
a00086,i636
a00087,s00746
a00087,i4513
a00087,i278
a00087,i2048
a00087,i2529
a00087,i4510
a00087,i5716
a00087,i18718
a00087,i16136
a00087,i4829
a00087,i23127
a00087,i1036
a00087,i4525
a00087,s97
a00087,i19840
a00087,i2101
a00087,i16549
a00087,i4523
a00087,i5349
a00087,i20432
a00087,i2371
a00087,i2527
a00087,i20519
a00087,i5717
a00087,i2167
a00087,i25147
a00087,i21727
a00088,i2352
a00088,i2185
a00088,i21739
a00088,i16150
a00088,i571
a00088,i21746
a00088,i2358
a00088,i20420
a00088,i124
a00088,i3221
a00088,i2351
a00088,i19840
a00088,i21738
a00088,i20824
a00088,i18520
a00088,i21810
a00088,i20025
a00088,i17936
a00088,i2006
a00088,i17843
a00088,i2484
a00088,i136
a00088,i2618
a00088,i16439
a00088,i18834
a00088,i23127
a00088,i24639
a00089,i25425
a00089,i5825
a00089,i5049
a00089,i1222
a00089,i928
a00089,i930
a00089,i2576
a00089,i18720
a00089,i1227
a00089,i2722
a00089,i1413
a00089,i20520
a00089,i16715
a00089,i1216
a00089,i7040
a00089,i6636
a00089,i926
a00089,i929
a00089,i16714
a00089,i5133
a00089,i23127
a00089,i4416
a00089,i20516
a00089,i6338
a00089,i124
a00089,i20028
a00089,i18944
a00089,i545
a00089,i3719
a00090,v01013
a00090,v01014
a00090,v00874
a00090,v01215
a00090,v01637
a00090,s00721
a00090,s00113
a00090,v02302
a00090,v01519
a00090,v01636
a00090,v01453
a00090,i16045
a00090,v01216
a00090,v01373
a00090,v01634
a00090,v01635
a00090,s00492
a00090,v00602
a00090,i1964
a00090,v01369
a00090,i13740
a00090,s0060
a00090,s00556
a00090,i5337
a00092,i21739
a00092,i21746
a00092,i27
a00092,i210
a00092,i211
a00092,i212
a00092,i213
a00092,i214
a00092,i215
a00092,i216
a00092,i217
a00092,i218
a00092,i220
a00092,i221
a00092,i222
a00092,i224
a00092,i040
a00092,s00364
a00092,i21810
a00092,i15625
a00092,i725
a00092,i20220
a00092,i19840
a00092,i136
a00092,i676
a00092,i227
a00092,i6042
a00093,i18535
a00093,i3514
a00093,i16720
a00093,i21736
a00093,i25650
a00093,i2571
a00093,i2501
a00093,i26031
a00093,i6725
a00093,i177
a00093,i20815
a00093,i21718
a00093,i16616
a00093,i21847
a00093,i2101
a00093,i3444
a00093,i23535
a00093,i677
a00093,i6727
a00093,i2838
a00094,s00685
a00094,i15631
a00094,i163
a00094,s00698
a00094,s00657
a00094,s00655
a00094,s00611
a00094,s00880
a00094,i4129
a00094,s00740
a00094,s00741
a00094,v01181
a00094,i6213
a00094,s00356
a00094,s00921
a00094,s00640
a00094,s00652
a00095,i2115
a00095,i2369
a00095,i2311
a00095,i23229
a00096,i19439
a00096,i16246
a00096,i3513
a00096,i1638
a00096,i1875
a00096,i16223
a00096,i16541
a00097,i1638
a00097,i16225
a00097,i16224
a00097,i19439
a00097,i3513
a00097,s00921
a00097,i23620
a00097,i16223
a00097,i16222
a00098,s00704
a00098,i15631
a00098,s00356
a00098,s00921
a00098,s00611
a00098,i1415
a00098,s00690
a00098,s00837
a00098,s00838
a00098,s00730
a00098,s00731
a00099,i3513
a00099,i2311
a00099,i16223
a00099,i2369
a00099,i3114
a00099,i16532
a00100,i25349
a00100,i18535
a00100,i2115
a00100,i2541
a00100,i827
a00100,i1592
a00100,i23526
a00100,i21718
a00100,s00444
a00100,i685
a00100,i23212
a00100,i671
a00100,i19132
a00100,i5646
a00100,i2484
a00101,i3514
a00101,s00704
a00101,i2369
a00101,i15631
a00102,i2369
a00102,i2113
a00102,i25049
a00102,i3514
a00102,i16223
a00102,i20815
a00102,i23229
a00102,i668
a00104,s00413
a00104,i24643
a00104,s00704
a00104,s00356
a00104,i19439
a00104,i3321
a00104,s00932
a00104,s00364
a00104,s00283
a00104,v01641
a00104,i2484
a00104,s00928
a00104,i20644
a00104,i5843
a00104,i1415
a00105,s00928
a00105,s00892
a00105,s00921
a00105,s00704
a00105,s00690
a00105,s00809
a00105,s00810
a00105,v00426
a00105,s00880
a00105,s117
a00105,s00730
a00105,s00731
a00105,s00837
a00105,s00838
a00105,s00883
a00105,i4046
a00105,v01181
a00105,s00822
a00105,s00823
a00106,i3513
a00106,i3514
a00106,i1415
a00106,s00364
a00106,i2178
a00106,i16223
a00106,i2838
a00106,i18535
a00106,i2484
a00106,i26031
a00106,i21716
a00107,i23050
a00107,i16223
a00107,i25349
a00107,i1592
a00107,i1415
a00107,i23621
a00107,i23535
a00107,i2364
a00107,i2484
a00107,i2562
a00107,i3513
a00108,i16223
a00108,i3513
a00108,i2311
a00108,i1638
a00108,i24445
a00109,i15631
a00109,i2541
a00109,i23525
a00109,i3513
a00109,s00824
a00109,s00825
a00109,i3245
a00109,i1913
a00109,i25348
a00109,i1415
a00109,i19113
a00110,i25743
a00110,i16541
a00110,i19439
a00110,i21824
a00110,i1415
a00110,i21827
a00110,s00364
a00110,i15631
a00110,i24445
a00111,i23229
a00111,i1415
a00111,i16223
a00111,i2311
a00111,i2484
a00111,i15631
a00111,v01266
a00111,i24445
a00111,s00586
a00111,s00356
a00112,i2369
a00112,i3514
a00112,i3513
a00112,i16223
a00112,i23620
a00112,i23535
a00112,i1415
a00113,i15631
a00113,i1415
a00113,s00837
a00113,s00838
a00113,s00730
a00113,s00731
a00113,i19132
a00113,i16223
a00113,i1592
a00113,i20834
a00113,i16224
a00113,i23524
a00114,i19132
a00114,i1592
a00114,i25349
a00114,i5650
a00114,i827
a00114,i2484
a00114,i2541
a00114,i21037
a00114,i2115
a00114,i18819
a00114,i1036
a00114,i6137
a00114,i1635
a00114,i25541
a00114,i23535
a00115,i2484
a00115,i2368
a00115,i1415
a00115,s00730
a00115,s00731
a00115,i5650
a00115,i658
a00115,i15631
a00115,i19132
a00115,i24631
a00115,i23621
a00115,s00444
a00115,i24747
a00116,i94
a00116,i16811
a00116,v01407
a00116,v01619
a00116,i23129
a00116,i19637
a00116,i4847
a00116,i3022
a00116,i5718
a00116,i26639
a00116,i1618
a00116,i16124
a00116,i1140
a00116,i6042
a00116,s00536
a00116,s00250
a00116,i112
a00116,i176
a00116,i1964
a00116,i4221
a00116,s00357
a00116,i21833
a00116,i19026
a00116,i16918
a00116,i4044
a00116,i3110
a00116,s00468
a00117,i23228
a00117,i332
a00117,i25348
a00117,i17814
a00117,s75
a00117,i1914
a00117,i16532
a00117,i2728
a00117,i2541
a00117,i2715
a00117,s00707
a00117,s00708
a00117,i20010
a00117,i3310
a00117,i2563
a00117,i19029
a00117,i19036
a00117,i827
a00117,i19041
a00117,i19113
a00117,i2550
a00117,i2714
a00117,i1912
a00117,i3513
a00117,i19046
a00117,i5945
a00117,i748
a00118,i2728
a00118,i16811
a00118,i176
a00118,i3427
a00118,i16124
a00118,i16642
a00118,i94
a00118,i2539
a00118,i3225
a00118,i20013
a00118,i5727
a00118,i21722
a00118,i4221
a00118,i24510
a00118,i407
a00118,i575
a00118,i1850
a00118,i191
a00118,i17741
a00118,s0046
a00118,i1621
a00118,i3424
a00118,i65
a00118,i2041
a00118,i20744
a00119,i2539
a00119,i1850
a00119,i191
a00119,i176
a00119,i2728
a00119,i3225
a00119,i20744
a00119,i21722
a00119,i19129
a00119,i16642
a00119,i3433
a00119,i16633
a00119,i4819
a00119,i1913
a00119,i1619
a00119,i145
a00119,i19239
a00119,i5830
a00119,i20730
a00119,i16126
a00119,i2008
a00119,i4433
a00119,i25129
a00119,i2498
a00119,i16811
a00120,i3424
a00120,i2041
a00120,i16811
a00120,i6516
a00120,i3427
a00120,i3425
a00120,i16124
a00120,i292
a00120,i16218
a00120,i301
a00120,i3426
a00120,i6831
a00120,i23041
a00120,i19128
a00120,i16928
a00120,i3817
a00120,i17741
a00120,i1140
a00120,i6830
a00120,i23127
a00120,i22812
a00120,i575
a00120,i2191
a00120,i17843
a00120,s00608
a00121,i5345
a00121,v01407
a00121,i6422
a00121,i2117
a00121,i5344
a00121,i25631
a00121,i486
a00121,i4811
a00121,s0010
a00121,i25850
a00121,i20430
a00121,i5728
a00121,s00326
a00121,i18037
a00121,i5732
a00121,i22825
a00121,i16828
a00121,i25632
a00121,i4636
a00121,i16812
a00121,i23446
a00121,i15714
a00121,i1441
a00121,i3215
a00121,i3342
a00121,i6536
a00122,i19230
a00122,i2715
a00122,i19143
a00122,i2728
a00122,i2541
a00122,i23228
a00122,i2714
a00122,i25129
a00122,i2615
a00122,i15848
a00122,i2539
a00122,s00321
a00122,i16811
a00122,i20010
a00122,i19141
a00122,s0046
a00122,i1150
a00122,i2571
a00122,i5133
a00122,i23827
a00122,i5844
a00122,i1913
a00122,i5727
a00122,i176
a00123,i2457
a00123,i6024
a00123,i19230
a00123,i1912
a00123,i1914
a00123,i24510
a00123,i202
a00123,i3513
a00123,i1621
a00123,i19046
a00123,i602
a00123,i17814
a00123,i2728
a00123,i5946
a00123,i2550
a00123,i20721
a00123,i20724
a00123,i19045
a00123,i19026
a00123,i2459
a00123,i20010
a00123,i2041
a00123,i23535
a00123,i25348
a00123,i18318
a00123,i20013
a00123,i23231
a00124,i2041
a00124,i16811
a00124,i19230
a00124,i23041
a00124,i23444
a00124,i3017
a00124,i16736
a00124,i6831
a00124,i6024
a00124,i4424
a00124,i545
a00124,i16633
a00124,i25348
a00124,i16737
a00124,s00608
a00124,i20010
a00125,s00357
a00125,i16811
a00125,i19230
a00125,v01407
a00125,i2041
a00125,i94
a00125,i5544
a00125,i1618
a00125,i3017
a00125,i038
a00125,i17725
a00125,i20010
a00125,i1020
a00125,i19520
a00125,i5215
a00125,i13814
a00126,i16811
a00126,i3017
a00126,i15641
a00126,i4424
a00126,i1885
a00126,i2563
a00126,i17725
a00126,i2728
a00126,i6830
a00126,i19230
a00126,i5829
a00126,v01407
a00126,i23231
a00126,i2101
a00126,i6024
a00126,i2041
a00126,i18318
a00126,s129
a00126,i20013
a00126,i20010
a00127,s00357
a00127,i17725
a00127,v01407
a00127,i94
a00127,i2085
a00127,i3017
a00127,i16811
a00127,i1618
a00127,i25634
a00127,i038
a00127,i1384
a00127,i25635
a00127,i1595
a00127,i19230
a00127,i3125
a00127,i118
a00127,i202
a00127,i19147
a00127,i575
a00127,i19041
a00128,i748
a00128,i16811
a00128,i2550
a00128,i25635
a00128,i19230
a00128,i3125
a00128,i25634
a00128,i19043
a00128,i19041
a00128,i17725
a00128,i2085
a00128,i2715
a00128,i2714
a00128,i2720
a00128,i16713
a00128,i16311
a00128,s00536
a00128,i202
a00128,i19147
a00128,i1595
a00128,v01407
a00129,v00479
a00129,i20828
a00129,i4738
a00129,i5544
a00129,i1421
a00129,s92
a00129,i2085
a00129,i94
a00129,i17725
a00129,i1021
a00129,i1542
a00129,i4734
a00129,i14510
a00129,i1618
a00129,i14546
a00129,i14824
a00129,i3022
a00129,i5833
a00129,i4743
a00129,i14619
a00129,i18445
a00129,i14219
a00129,i14220
a00130,i545
a00130,i1388
a00130,i20516
a00130,i5214
a00130,i2842
a00130,i13820
a00130,i1389
a00130,i16630
a00130,i1230
a00130,i20828
a00130,i1925
a00130,i1227
a00130,i748
a00130,i202
a00130,i20520
a00131,s0087
a00131,s00141
a00131,i14311
a00131,i14230
a00131,s00197
a00131,i14129
a00131,i13912
a00131,s00546
a00131,s00547
a00131,s00512
a00131,s00798
a00131,s00186
a00131,s00166
a00131,s00865
a00131,s00866
a00131,s00758
a00131,i14315
a00131,s00189
a00131,i19133
a00131,i20415
a00131,s94
a00131,s0020
a00131,i13911
a00131,s0051
a00131,s00159
a00132,i2451
a00132,i1685
a00132,i2649
a00132,i16133
a00132,v01608
a00132,i5214
a00132,i2274
a00132,i121
a00132,i19147
a00132,i25834
a00132,i16435
a00134,s15
a00134,s00186
a00134,s0032
a00134,s00275
a00134,s00259
a00134,s0051
a00134,s00141
a00134,i20828
a00134,s57
a00134,i1441
a00134,i14635
a00134,i17131
a00134,s0087
a00134,i20415
a00135,i5318
a00135,s00797
a00135,i121
a00135,s0032
a00135,i14128
a00135,i14039
a00136,s00797
a00136,i121
a00136,s00655
a00136,i5318
a00136,s00644
a00136,s00704
a00136,s00657
a00136,s00648
a00136,s0087
a00136,v00160
a00136,i6049
a00137,s00797
a00137,i121
a00137,s00657
a00137,i14140
a00137,s00644
a00137,s124
a00138,i21711
a00138,i6911
a00138,i2822
a00138,i1928
a00138,v01607
a00138,i2534
a00138,i14635
a00138,i13747
a00138,i23123
a00138,i15710
a00138,s00797
a00138,i23220
a00138,i14323
a00138,i14128
a00138,i25834
a00138,i1657
a00139,i21711
a00139,i25834
a00139,s00797
a00139,i2847
a00139,v01607
a00139,i1657
a00139,i3022
a00139,i14635
a00139,i14634
a00139,s00634
a00139,s00635
a00139,i2822
a00139,i5717
a00139,i13912
a00139,i1928
a00139,i23123
a00139,v01609
a00140,i21711
a00140,s00797
a00140,v01607
a00140,i1657
a00140,i2822
a00140,i1928
a00140,i14128
a00140,i1434
a00140,i15135
a00140,i23624
a00140,i121
a00140,v01609
a00140,i17131
a00140,i20524
a00140,i2847
a00140,i20031
a00140,i14039
a00140,s00634
a00140,s00635
a00141,i2563
a00141,i15710
a00141,i6911
a00141,i21727
a00141,i1036
a00141,i23828
a00141,i20010
a00141,i5650
a00141,i19035
a00141,i5717
a00141,i2178
a00141,i16316
a00141,i23127
a00141,i25010
a00141,i19450
a00141,i18318
a00141,i1595
a00141,i25541
a00141,i1917
a00141,i26031
a00141,i555
a00141,i16312
a00142,s0087
a00142,s00797
a00142,s0051
a00142,s00141
a00142,s00880
a00142,s15
a00142,i121
a00142,i20415
a00142,s00698
a00142,i14311
a00142,s00186
a00142,s00644
a00143,i14634
a00143,i25834
a00143,i14635
a00143,i1685
a00143,i2847
a00143,i21711
a00143,i2712
a00143,i22819
a00143,i1441
a00143,i3022
a00143,i5717
a00143,i1438
a00143,i1964
a00143,i1140
a00143,i13912
a00143,s00797
a00144,i21711
a00144,i2451
a00144,i25834
a00144,s00797
a00144,i3022
a00145,i16316
a00145,i2822
a00145,i21711
a00145,i23624
a00145,i2174
a00145,i21727
a00145,i23123
a00145,i23828
a00145,i25010
a00145,i1928
a00145,i16312
a00145,i21113
a00145,i16134
a00145,i20010
a00145,i13924
a00145,i13925
a00145,s00932
a00145,i21647
a00145,i13844
a00145,i13944
a00145,i2717
a00145,i1249
a00146,s00797
a00146,i16922
a00146,i25335
a00146,i16638
a00146,i121
a00146,i19119
a00146,i14541
a00147,s00797
a00147,i21711
a00147,i25834
a00147,v01608
a00147,i3022
a00147,i24631
a00147,i695
a00147,i1657
a00148,s00797
a00148,i121
a00148,s00644
a00148,s00704
a00148,i20415
a00148,i5318
a00148,i826
a00148,s0087
a00149,i20828
a00149,s00141
a00149,v01546
a00149,i24935
a00149,i16130
a00149,i5318
a00149,i25131
a00149,i17131
a00149,i1595
a00150,i20828
a00150,s0032
a00150,i5717
a00150,i21733
a00150,i20433
a00150,s00881
a00150,i1221
a00150,i177
a00150,i18520
a00150,i23127
a00151,s00357
a00151,i1398
a00151,i5718
a00151,i14244
a00151,i14219
a00151,i14220
a00151,i1405
a00151,i14112
a00151,i14634
a00151,i1392
a00151,i13845
a00151,i13939
a00151,i13940
a00152,s00357
a00152,i5718
a00152,i3022
a00152,i25834
a00152,i1595
a00152,i14635
a00152,i2451
a00152,i13916
a00152,i1618
a00153,i20827
a00153,i2366
a00153,i18321
a00153,i826
a00153,i25134
a00153,i121
a00153,i2367
a00153,s00698
a00153,i24644
a00153,i20828
a00153,i6031
a00153,i658
a00153,i21630
a00153,s0087
a00153,i2730
a00153,i2365
a00153,i281
a00153,i23533
a00153,i3243
a00153,i20415
a00153,i14619
a00154,s00357
a00154,i5718
a00154,i25834
a00154,i3022
a00154,i1618
a00154,i1595
a00154,i2451
a00154,i112
a00154,i2376
a00154,i5215
a00154,i5717
a00154,i2529
a00154,i20915
a00154,i20916
a00155,i23228
a00155,i24631
a00155,s00797
a00155,i23536
a00155,i2563
a00155,i18520
a00155,i1415
a00155,i4941
a00155,i21711
a00155,i18942
a00155,v01201
a00155,i654
a00155,i20644
a00155,i19132
a00155,i14635
a00155,i2541
a00155,i23537
a00156,i5717
a00156,i19119
a00156,i21727
a00156,i21711
a00156,i20025
a00156,s00873
a00156,s00874
a00156,i2376
a00156,i112
a00156,i15710
a00156,i20031
a00156,i23127
a00156,i132
a00156,i2847
a00156,i22819
a00156,i25834
a00157,i25834
a00157,v01608
a00157,i19119
a00157,i3022
a00157,i21711
a00157,i5717
a00157,v01607
a00157,i1577
a00157,s00797
a00157,i695
a00157,i5718
a00157,s00635
a00158,i2451
a00158,i19039
a00158,v01608
a00158,i22819
a00158,i1685
a00158,i25124
a00158,i117
a00158,i21711
a00159,i16922
a00159,i20828
a00159,i5717
a00159,i5214
a00159,i1685
a00159,i1222
a00159,i1227
a00160,i24631
a00160,i21711
a00160,v01608
a00160,i16921
a00160,i599
a00160,i695
a00160,i19038
a00160,i1577
a00160,i2847
a00160,i20524
a00160,i24517
a00160,i25834
a00161,i21711
a00161,i16442
a00161,v01608
a00161,i25834
a00161,i5717
a00161,i20828
a00161,i26020
a00162,i25834
a00162,i24643
a00162,i21711
a00162,i112
a00162,i19119
a00162,i19147
a00162,i2847
a00162,i3022
a00162,i1917
a00162,i113
a00162,i24631
a00162,i5912
a00163,i3624
a00163,i5717
a00163,i748
a00163,i1216
a00163,i5214
a00163,i21841
a00163,i16922
a00163,i21733
a00163,i1036
a00163,i2842
a00163,i1221
a00163,i21711
a00163,i19119
a00163,i599
a00164,s0032
a00164,v01546
a00164,i20828
a00164,s15
a00164,v01554
a00164,i21711
a00165,i117
a00165,v01608
a00165,i21711
a00165,i16442
a00165,i23614
a00165,i2451
a00165,i19038
a00165,v01589
a00165,i1685
a00165,i2048
a00165,i114
a00166,i2563
a00166,i23537
a00166,i21711
a00166,i23621
a00166,i23536
a00166,s00797
a00166,i23624
a00166,i23228
a00166,i24517
a00166,v01201
a00166,i14635
a00166,i25049
a00166,i19450
a00169,s00894
a00169,i1636
a00169,s00754
a00169,i3710
a00169,s00757
a00169,i1441
a00169,i1493
a00169,s00186
a00169,s00327
a00169,i14946
a00169,i3711
a00169,s00411
a00169,s00412
a00169,i7128
a00169,i13825
a00169,v01607
a00169,i4721
a00169,i13747
a00169,v01609
a00169,s004
a00169,i14324
a00169,i1024
a00169,i25844
a00169,i13748
a00169,s0010
a00169,s00634
a00169,s00635
a00170,s00894
a00170,i2387
a00170,i15710
a00170,i25834
a00170,i3110
a00170,i23220
a00170,i3710
a00170,i22819
a00170,i2710
a00170,s00797
a00170,i20823
a00170,i3711
a00170,i1579
a00171,i19349
a00171,i21711
a00171,s00634
a00171,s00635
a00171,i3022
a00171,i20524
a00171,i5318
a00171,i5717
a00171,i6049
a00171,i3245
a00171,i23536
a00171,s10
a00173,s0015
a00173,i2376
a00173,i2710
a00173,i112
a00173,i23127
a00173,i18520
a00173,i21727
a00173,i113
a00173,s00378
a00173,i23129
a00173,i20045
a00173,i25635
a00173,s00250
a00173,i2536
a00173,i15715
a00173,i555
a00173,i4941
a00173,i26639
a00174,i21711
a00174,i2178
a00174,v01608
a00174,i25834
a00174,i2117
a00174,i5912
a00174,i654
a00174,s00797
a00174,i19713
a00174,i20031
a00174,i5341
a00174,i128
a00174,i2847
a00174,i4433
a00174,i3225
a00174,i6438
a00174,i112
a00175,s0032
a00175,s00186
a00175,s0051
a00175,s00141
a00175,s15
a00175,s0087
a00175,s57
a00175,s00496
a00175,s00243
a00175,i20828
a00175,s00183
a00175,i13812
a00175,s00855
a00175,i1964
a00175,i16442
a00175,s00190
a00175,s00443
a00175,s00376
a00175,i4941
a00175,s00754
a00176,v01201
a00176,i24631
a00176,i21711
a00176,i2563
a00176,i654
a00176,i695
a00176,i5717
a00176,i20010
a00176,i112
a00176,i23228
a00176,i25834
a00176,i18520
a00177,i21711
a00177,i20524
a00177,i2847
a00177,i5717
a00177,i7044
a00177,i25834
a00177,i14635
a00177,i2178
a00177,s00797
a00177,i20031
a00177,i3022
a00179,i21711
a00179,v01608
a00179,i20524
a00179,i2019
a00179,i262
a00179,i2847
a00179,i599
a00179,i21844
a00179,i25834
a00179,i2451
a00179,i21843
a00179,i3022
a00179,i1685
a00180,i21711
a00180,i14635
a00180,i2451
a00180,i112
a00180,i2178
a00180,i121
a00180,i5717
a00180,i2549
a00180,i3022
a00180,i2534
a00180,i20828
a00180,i177
a00181,s00141
a00181,s0051
a00181,s0032
a00181,s0087
a00181,s00652
a00181,s00698
a00181,i20828
a00181,i121
a00181,v01546
a00181,v00250
a00181,i826
a00181,s15
a00181,s00186
a00181,v03344
a00181,s00797
a00181,i1415
a00182,s0051
a00182,s00141
a00182,s0087
a00182,i20828
a00182,i121
a00182,s15
a00182,i826
a00182,s00797
a00182,s0032
a00182,s00186
a00182,i16130
a00182,i17131
a00183,i13941
a00183,i1441
a00183,i5318
a00183,i7131
a00183,i13912
a00183,i14634
a00183,i1392
a00183,i13848
a00183,i14633
a00183,i14413
a00183,i22819
a00183,i14635
a00183,i14444
a00183,i13923
a00183,i13937
a00183,i13916
a00183,i13925
a00183,i13924
a00183,i13844
a00183,i13944
a00184,i2387
a00184,i2549
a00184,i13941
a00184,i13912
a00184,i13848
a00184,i21129
a00184,i14635
a00184,i14633
a00184,s00393
a00184,s00394
a00184,i2451
a00184,i21128
a00184,i112
a00184,i1688
a00184,i14427
a00184,i21130
a00184,i1398
a00185,i104
a00185,s00364
a00185,i25331
a00185,i262
a00185,i20730
a00185,i21817
a00185,i3438
a00185,i347
a00185,i20524
a00185,i5731
a00185,s00348
a00186,v00353
a00186,s00284
a00186,i17137
a00186,v02986
a00186,v02769
a00186,s00799
a00186,s122
a00186,s00360
a00186,s0025
a00186,s00127
a00186,s00436
a00186,s00437
a00186,i19216
a00186,v00307
a00187,v02930
a00187,v00583
a00187,s00497
a00187,s00498
a00187,s00151
a00187,s00180
a00187,s00964
a00187,v00428
a00188,i279
a00188,s0044
a00188,s00309
a00188,i16730
a00188,i25950
a00188,i22845
a00188,s00444
a00188,i1688
a00188,v02768
a00188,i3230
a00188,i4833
a00188,i3321
a00188,i17137
a00188,s00611
a00188,i4829
a00188,s00947
a00188,s00948
a00188,v02931
a00188,i1415
a00188,i2715
a00188,i6521
a00188,s00111
a00188,i2721
a00188,s00127
a00188,v00710
a00188,i6528
a00188,s00348
a00188,i21727
a00188,i659
a00189,i21127
a00189,i14616
a00189,i3511
a00189,s0025
a00189,i1519
a00189,i14427
a00189,i1964
a00189,v01617
a00189,i16838
a00189,i19221
a00189,i24745
a00189,i26639
a00189,i13941
a00189,i23044
a00189,i2710
a00189,i14217
a00189,i13749
a00190,i1688
a00190,i1023
a00190,i652
a00190,s00468
a00190,s00127
a00190,i19216
a00190,i3115
a00190,i24935
a00190,i17137
a00190,i104
a00191,i1046
a00191,s00689
a00191,s27
a00191,s122
a00191,v02681
a00191,s00346
a00191,s00347
a00191,s00413
a00191,v02633
a00191,i5121
a00191,i19725
a00191,s00738
a00191,s00739
a00191,i847
a00191,s00349
a00191,s00350
a00191,v01544
a00191,i5834
a00192,i1955
a00192,i21737
a00192,i16126
a00192,s00964
a00192,i16150
a00192,i571
